107,1/15/2022,1376.33207,-193.4730532,1560.761426,1376.330561,1376.333525,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,668.5027952
108,1/16/2022,1361.314407,1044.694423,2832.79882,1361.312864,1361.315882,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,1943.224216
109,1/17/2022,1346.296744,482.0678064,2302.549681,1346.295164,1346.298253,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,1365.772404
110,1/18/2022,1331.279081,549.7200246,2229.354892,1331.277464,1331.280622,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,0,0,0,1390.757692
111,1/19/2022,1316.261418,293.5264497,2062.78285,1316.259769,1316.263013,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,1186.224473
112,1/20/2022,1301.243755,147.9221403,1894.538439,1301.242081,1301.245384,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,1005.668481
113,1/21/2022,1286.226092,923.8965475,2673.810794,1286.224382,1286.227766,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,1758.803504
114,1/22/2022,1271.208428,-366.7096475,1483.847414,1271.206686,1271.210142,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,563.3791533
115,1/23/2022,1256.190765,921.7521404,2775.741229,1256.188992,1256.192496,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,1838.100574
116,1/24/2022,1241.173102,429.6597477,2094.675112,1241.171298,1241.174871,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,1260.648762
117,1/25/2022,1226.155439,367.6644215,2173.788579,1226.153604,1226.157234,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,0,0,0,1285.634051
118,1/26/2022,1211.137776,199.4053532,1957.721772,1211.135901,1211.139597,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,1081.100831
119,1/27/2022,1196.120113,51.13112172,1834.348241,1196.118198,1196.121953,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,900.5448393
120,1/28/2022,1181.10245,748.651696,2526.891413,1181.100503,1181.104312,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,1653.679862
121,1/29/2022,1166.084787,-419.3024655,1331.437864,1166.082811,1166.086687,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,458.2555114
122,1/30/2022,1151.067123,885.1768433,2639.752114,1151.065111,1151.06905,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,1732.976932
123,1/31/2022,1136.04946,252.7714131,2072.096196,1136.047405,1136.051412,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,1155.52512
124,2/1/2022,1121.031797,332.9127999,2081.682562,1121.029698,1121.03379,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,0,0,0,1180.510409
125,2/2/2022,1106.014134,125.7901876,1903.306461,1106.012005,1106.01615,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,975.9771896
126,2/3/2022,1090.996471,-57.2418276,1670.368164,1090.994309,1090.99852,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,795.4211974
127,2/4/2022,1075.978808,647.9737826,2458.003796,1075.97662,1075.980875,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,1548.55622
128,2/5/2022,1060.961145,-487.4518094,1232.338318,1060.958927,1060.963259,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,353.1318695
129,2/6/2022,1045.943481,738.8272405,2583.57462,1045.94122,1045.945612,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,1627.85329
130,2/7/2022,1030.925818,122.0525673,1932.74122,1030.923522,1030.927977,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,1050.401479
131,2/8/2022,1015.908155,90.10313166,1855.541463,1015.90582,1015.910344,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,0,0,0,1075.386767
132,2/9/2022,1000.890492,-50.56425352,1643.16959,1000.888105,1000.8927,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,870.8535477
133,2/10/2022,985.872829,-211.4106457,1593.661893,985.8704119,985.8750684,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,690.2975555
134,2/11/2022,970.8551659,481.0012925,2349.395527,970.8527153,970.8574415,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,1443.432578
135,2/12/2022,955.8375027,-630.6412531,1140.881691,955.8350187,955.8398057,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,248.0082276
136,2/13/2022,940.8198396,686.6504682,2371.155711,940.8173204,940.8221657,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,1522.729648
137,2/14/2022,925.8021765,40.37255393,1782.133233,925.7996273,925.8045315,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,945.2778367
138,2/15/2022,910.7845133,76.99916859,1847.765845,910.7819343,910.7868967,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,0,0,0,970.2631249
139,2/16/2022,895.7668502,-111.0661069,1636.920421,895.7642322,895.7692513,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,765.7299058
140,2/17/2022,880.7491871,-291.8581956,1539.470674,880.7465151,880.7515946,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,585.1739137
141,2/18/2022,865.731524,433.9211808,2212.73035,865.7287978,865.7339406,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,1338.308936
142,2/19/2022,850.7138608,-725.7932651,1146.6967,850.711112,850.7163308,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,142.8845857
143,2/20/2022,835.6961977,485.9218767,2289.106309,835.6934295,835.6987226,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,1417.606006
144,2/21/2022,820.6785346,-64.21232921,1781.093671,820.6757346,820.6810947,19.47566023,19.47566023,19.47566023,19.47566023,19.47566023,19.47566023,0,0,0,840.1541948
145,2/22/2022,805.6608714,-10.68851263,1722.8509,805.6580049,805.6634534,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,0,0,0,865.139483
146,2/23/2022,790.6432083,-223.1014812,1561.395881,790.6403083,790.6458101,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,660.6062639
147,2/24/2022,775.6255452,-402.1560934,1383.455886,775.6226114,775.6281689,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,480.0502718
148,2/25/2022,760.6078821,364.8799079,2160.376448,760.6049018,760.610534,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,1233.185295
149,2/26/2022,745.5902189,-860.3826085,1030.057388,745.5872019,745.5929024,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,37.76094382
150,2/27/2022,730.5725558,461.2058352,2208.094373,730.5695121,730.5752798,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,1312.482364
151,2/28/2022,715.5548927,-116.4307267,1630.449117,715.551808,715.5576601,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,735.0305529
152,3/1/2022,700.5372296,-132.6173919,1710.494183,700.5341104,700.5400334,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,0,0,0,760.0158411
