,Unnamed: 0,tripid,tripstarttime,tripendtime,pickuplat,pickuplong,dropofflat,dropofflong,pick_zipcode,drop_zipcode,pick_ca,drop_ca
684,684,a4f5671b623248923dfc80f42c43b0bd2ca01c86,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
685,685,6a58f1efc3749e81c1aaf4c5c733c3667640d210,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.90585777,-87.63086503,41.89250778,-87.62621491,60610,60611,WEST TOWN,
686,686,16d702c1b70c1bcf1482dab5e6d7889da22dd112,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.89250778,-87.62621491,41.84924675,-87.6241353,60611,60616,,ARMOUR SQUARE
687,687,ece04dd45bdf58be81cf9649aed897b5abc4e969,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,41.87886558,-87.62519214,60018,60604,OHARE,LOOP
688,688,849213a6d0d6f03759179958f1e9c783f52edb95,2021-10-31T22:00:00.000,2021-11-01T18:15:00.000,41.96581197,-87.65587879,41.96581197,-87.65587879,60640,60640,EDGEWATER,EDGEWATER
689,689,3e66bdedb2ed703b9985b727ee84a2af77cd3463,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
690,690,2da56eb356f9ef9e8d2e7a24df7f94ac34a52686,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.85718386,-87.62033462,41.66013605,-87.60284764,IL,60633,,SOUTH DEERING
691,691,e6544c782deb172f796b04fd80bed1497425d027,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
692,692,3afd700fe9f842d63be591877a7a72c55e4de177,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.87400538,-87.66351755,41.87400538,-87.66351755,60607,60607,LOOP,LOOP
693,693,5892b1e424df290e949bbf0214c5b858724de1d8,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.9442266,-87.65599818,41.89960211,-87.63330804,60657,60610,LAKEVIEW,WEST TOWN
694,694,fd166946592e9ace8e0c2a8f2ae783e08f65f2cc,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.92268628,-87.64948873,,,60614,IL,LOGAN SQUARE,
695,695,f59cc9a8786b7640540fd11d63573e752c6ee429,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,41.98277501,-87.8773054,60666,60666,OHARE,OHARE
696,696,07b3467a445b0556bfd4d2fbae9652c892f6c294,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.89250778,-87.62621491,41.88498719,-87.62099291,60611,60601,,LOOP
697,697,64a50c58210750cf20399689acd32e73d9f26342,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,,,41.89960211,-87.63330804,60666,60610,OHARE,WEST TOWN
698,698,66c9dce85e7da44c10d77b55c0f9396cffcf4cbc,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.76157791,-87.57278199,60610,60649,WEST TOWN,SOUTH CHICAGO
699,699,cf1c4f626c1a054618076a7f9a455d0ccde74f49,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,41.92268628,-87.64948873,60018,60614,OHARE,LOGAN SQUARE
700,700,c5c0c90c229c4d2e08f3bc79dc73d003298cd3e6,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.96581197,-87.65587879,41.89960211,-87.63330804,60640,60610,EDGEWATER,WEST TOWN
701,701,e912571f526a4dc48c8be7715739da28835927db,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
702,702,e158db95addaf51ef9a09fde87465a60a81c148d,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.97907082,-87.90303966,41.97907082,-87.90303966,60666,60666,OHARE,OHARE
703,703,24d6131d77605b1d409934c5000438dc373d3a1f,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.9442266,-87.65599818,41.89960211,-87.63330804,60657,60610,LAKEVIEW,WEST TOWN
704,704,f6b1751b2ee8517ddfe8d0e2bec0fde0b278a43a,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.87400538,-87.66351755,41.87886558,-87.62519214,60607,60604,LOOP,LOOP
705,705,e3ca7b5c1bc7780eb7f20143f497d1338e825768,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.87886558,-87.62519214,41.87886558,-87.62519214,60604,60604,LOOP,LOOP
706,706,9f6b7f34241b14007c4054d26abdbaf3728cb408,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,41.87400538,-87.66351755,60018,60607,OHARE,LOOP
707,707,bd629b4e9389584afd7a085187c7d6f5da319d4b,2021-10-31T22:00:00.000,2021-10-31T22:45:00.000,41.70612575,-87.59825584,,,60628,IL,WASHINGTON HEIGHTS,
708,708,2baae166addd004fb6f33a7ce883eae7158e5ac0,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
709,709,282ac62805baf456cc73339ec761815b486b3494,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
710,710,9a7997650b1008c70f28040ffd73230b20e63035,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.87400538,-87.66351755,41.89060885,-87.75604671,60607,60651,LOOP,HUMBOLDT PARK
711,711,e4e5fcc6b372f24d3483715da346e22c93654375,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.90585777,-87.63086503,41.88498719,-87.62099291,60610,60601,WEST TOWN,LOOP
712,712,0e2a860b9754b272550d634215ebdba754e88c96,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,,,41.98026432,-87.91362459999999,60666,60018,OHARE,OHARE
713,713,132c64eebb4a96b37dc3e1cb00526ce79e3dea92,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
714,714,962787e3f8bfc51a3a201e8e3802fb1d65d6abb6,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,41.98277501,-87.8773054,60666,60666,OHARE,OHARE
715,715,9bc9836656c076d95dbd75ae5ab0afd2307906d3,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.89092203,-87.61886836,41.88498719,-87.62099291,60611,60601,,LOOP
716,716,51d5d5592bf04869ad8f4dea64aa8e3b09bf4b2b,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,41.87400538,-87.66351755,60018,60607,OHARE,LOOP
717,717,b7635a29eed332fe35d34e5b0c5bad376eb975ec,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.986711799999995,-87.66341641,41.9442266,-87.65599818,60660,60657,EDGEWATER,LAKEVIEW
718,718,22045e8bb2105f3cdff667c83f40333fad0f9fd8,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.87886558,-87.62519214,41.89960211,-87.63330804,60604,60610,LOOP,WEST TOWN
719,719,6d2c7c5e4264afa284438e4712a0e0f8e3ac5a6d,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
720,720,036cacc7aa3b531d0e9e3d87ef2c1c1f3c8f226e,2021-10-31T22:00:00.000,2021-10-31T22:45:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
721,721,e443066610190e3b1c5b5ae4ec509f8eff8f328d,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.74124273,-87.5514282,41.81294894,-87.61785968,60617,60653,EAST SIDE,KENWOOD
722,722,8dbbc8171fd3a001beefffe53a8b69b1118c8a47,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
723,723,6ce090ac09f84e387f57fe9d922e0d886c585a4a,2021-10-31T22:00:00.000,2021-11-01T19:15:00.000,,,41.89960211,-87.63330804,60666,60610,OHARE,WEST TOWN
724,724,b0688b64f54a742c7b65d2770a057d4f59e48ae8,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.87925508,-87.642649,41.88498719,-87.62099291,60661,60601,WEST TOWN,LOOP
725,725,26095a7a33a9459a6b875aa158b9d000ee4a83ca,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.90120699,-87.67635599,41.87400538,-87.66351755,60622,60607,WEST TOWN,LOOP
726,726,4c9e07bf8680214877666307864a35cebf303c95,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.986711799999995,-87.66341641,41.85718386,-87.62033462,60660,IL,EDGEWATER,
727,727,1ff5c52c4caae514cc84450a5b477a490b67877a,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
728,728,0f77c3cc45d78526685902bdac1f91bf309a8e52,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
729,729,7a0b60bf92a1f6056c01ab7282e5ffbaa0ed8509,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
730,730,900839655b1d7468d7c5a1e77475891e0c2c82c7,2021-10-31T22:00:00.000,2021-11-01T00:15:00.000,41.97907082,-87.90303966,41.97907082,-87.90303966,60666,60666,OHARE,OHARE
731,731,7781523e64b9123fc56f60871086407df71b71ba,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.79259236,-87.76961545,41.84207612,-87.63397342,60638,60616,MIDWAY,ARMOUR SQUARE
732,732,253fbe5182d5d5730360e62b79b9084172f6cc1a,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.9442266,-87.65599818,60610,60657,WEST TOWN,LAKEVIEW
733,733,febc5f44c3de1b3d5a6b8842db064b68ff8448db,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,,,41.92268628,-87.64948873,60666,60614,OHARE,LOGAN SQUARE
734,734,986206ba84988b2814ddd13dfe92466cb42ad6e3,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.85718386,-87.62033462,60610,IL,WEST TOWN,
735,735,09a231d525853edb791fe75349baee1a62a7a406,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.9850151,-87.80453201,,,60631,IL,NORWOOD PARK,
736,736,4899c63a059de16042452eac01a2ae4637d97451,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.97907082,-87.90303966,41.97907082,-87.90303966,60666,60666,OHARE,OHARE
737,737,ee59293b29af49f0ae171c428f20e03882b95fea,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,41.89960211,-87.63330804,60018,60610,OHARE,WEST TOWN
738,738,4ab8532d0af4fb933ccb411385087a31c65b535a,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.92268628,-87.64948873,41.89960211,-87.63330804,60614,60610,LOGAN SQUARE,WEST TOWN
739,739,90b79274456be4c4e258b369f9cbef04ff3a9ee7,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.87886558,-87.62519214,41.9442266,-87.65599818,60604,60657,LOOP,LAKEVIEW
740,740,a77a0b150fc192c0d9512d8108fbdaeb46016ab8,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.89092203,-87.61886836,41.9895838,-87.78301328,60611,60646,,FOREST GLEN
741,741,dd9d78af878c1bb600e92f84f6ba888e0aca41cb,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.87400538,-87.66351755,41.87400538,-87.66351755,60607,60607,LOOP,LOOP
742,742,61f2162d01c1a7cb186e7f9969e00367ac4ce75f,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
743,743,3f3c9c0c0199eceaf96acd742294e1ff578e61b2,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,41.89960211,-87.63330804,60018,60610,OHARE,WEST TOWN
744,744,1e85db39b0413629e6a16736ceaf02a0494c4777,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.83908691,-87.71400381,60610,60623,WEST TOWN,SOUTH LAWNDALE
745,745,02df0719bbc12ab67f299a3594181b6c41480821,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.9442266,-87.65599818,42.00962288,-87.67016686,60657,60626,LAKEVIEW,
746,746,e952a7a325520fcbdf9e33cdefb3628cce2a382e,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.78599852,-87.75093429,41.88498719,-87.62099291,60638,60601,MIDWAY,LOOP
747,747,a5edd5ffa1e9f0b7bb7a5dbf52e9d6e52dc8ee5e,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,41.92268628,-87.64948873,60018,60614,OHARE,LOGAN SQUARE
748,748,6df73a4c2799fa3817af6341f2684e2dd290ee8f,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,42.00157103,-87.69501259,41.96581197,-87.65587879,60645,60640,,EDGEWATER
749,749,ea96178b5a7141ba50eacd7e66004d36996c9e24,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
750,750,09d46a792b0644b2ea64d8d04e90bc9cc378f35a,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
751,751,b1e4cae9fd5aba745644cda0d4d01254c0a0e1ff,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.79259236,-87.76961545,41.85718386,-87.62033462,60638,IL,MIDWAY,
752,752,894bfa7972a7b0f10de21c91447ca08d3129f911,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.97517094,-87.68751552,60610,60625,WEST TOWN,ALBANY PARK
753,753,10d08035c4102cde3f5417795b741e110d2ebde5,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.79259236,-87.76961545,41.89960211,-87.63330804,60638,60610,MIDWAY,WEST TOWN
754,754,eeaf3f157336acc60252759a464ad587b342af96,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.79259236,-87.76961545,,,60638,IL,MIDWAY,
755,755,97f52d58d3ed8fc45dcfe9e540c303d8c23c685a,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,,,41.88498719,-87.62099291,60666,60601,OHARE,LOOP
756,756,53d851b1ae7a7bfce559987f10899853102e6361,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.9442266,-87.65599818,41.9442266,-87.65599818,60657,60657,LAKEVIEW,LAKEVIEW
757,757,0bcf0d94c7c3c7fe5696edf0379b3b5b38046f27,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.79259236,-87.76961545,41.9442266,-87.65599818,60638,60657,MIDWAY,LAKEVIEW
758,758,14af418df84e2156d9c69412709287c181f6675c,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.90120699,-87.67635599,41.79259236,-87.76961545,60622,60638,WEST TOWN,MIDWAY
759,759,a08868134cbd05013ad033069edeac4a71322f44,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.87886558,-87.62519214,,,60604,IL,LOOP,
760,760,fffd4f84b81952f57f68f3637cb8f0ee708a2227,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.89960211,-87.63330804,,,60610,IL,WEST TOWN,
761,761,c22916e2f6ef91557f0c5e84d00fc85474db5e36,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.98026432,-87.91362459999999,41.98026432,-87.91362459999999,60018,60018,OHARE,OHARE
762,762,f4fef58cd2650eeaee2a67e3e464e35c8facc66b,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,,,,,60666,IL,OHARE,
763,763,97391e414115a78c0b6c2775824228ce871acc39,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.92268628,-87.64948873,41.92268628,-87.64948873,60614,60614,LOGAN SQUARE,LOGAN SQUARE
764,764,2c482fbdad994b3ca756beca109d5e807b63d741,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
765,765,4c4e1d4bfa42a60893cf228693b7a435ef37cb4d,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,,,,,60666,IL,OHARE,
766,766,c221debc9fb465e90e02645d0bd4e491445f4a06,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.87400538,-87.66351755,41.92268628,-87.64948873,60607,60614,LOOP,LOGAN SQUARE
767,767,6f36f48c38a8ed996594254e50f3e60a12e55aea,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.81294894,-87.61785968,41.68972991,-87.66905440000001,60653,60643,KENWOOD,WASHINGTON HEIGHTS
768,768,63cf1e440c8448cd3b926984983fa540b2e80cd4,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.96581197,-87.65587879,41.87886558,-87.62519214,60640,60604,EDGEWATER,LOOP
769,769,aa9510fda4466e6e21684f03bd163de20b7f1ff8,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
770,770,0eb8230e5de933d227bb1b672183f5271f382ade,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,,,,,60666,IL,OHARE,
771,771,d9267d8db43c405def729fe0f3131f690734aefb,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,,,41.89250778,-87.62621491,60666,60611,OHARE,
772,772,28b7d1e156360c65df7e2fbec610db0de780093f,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.98026432,-87.91362459999999,41.92276062,-87.69915534,60018,60647,OHARE,LOGAN SQUARE
773,773,c6991047b42e3780c74518eedfa8c76da7dd5436,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.79409025,-87.59231086,41.79409025,-87.59231086,60637,60637,WOODLAWN,WOODLAWN
774,774,34ef770db823b07883b9d842323dc5dda6b88031,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,,,41.89250778,-87.62621491,60666,60611,OHARE,
775,775,51d07becbc03e1b15957691c9dd1a70b44b658c1,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.98026432,-87.91362459999999,41.9442266,-87.65599818,60018,60657,OHARE,LAKEVIEW
776,776,ca34e2db5c356cf229cb6c1f6ce1ced334f9a05f,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.78599852,-87.75093429,41.85934972,-87.61735801,60638,IL,MIDWAY,
777,777,a5a552eda115d958e5b66a78dacc4adf8de2e0ea,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,,,41.97907082,-87.90303966,60666,60666,OHARE,OHARE
778,778,6ec736efe43394c987e9815c549c6d88991112b2,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.9442266,-87.65599818,41.92268628,-87.64948873,60657,60614,LAKEVIEW,LOGAN SQUARE
779,779,8938f55ee1974ad86704ae53240d9110f57dcceb,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.79409025,-87.59231086,41.79409025,-87.59231086,60637,60637,WOODLAWN,WOODLAWN
780,780,f8bfeef19c21d676b7dcd8d40e15b73333ab786d,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.9442266,-87.65599818,41.89960211,-87.63330804,60657,60610,LAKEVIEW,WEST TOWN
781,781,5d271d5960c61e97448593a651265004a323ae08,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.87400538,-87.66351755,41.9442266,-87.65599818,60607,60657,LOOP,LAKEVIEW
782,782,e4a169a8605334eef7f49c056416607317aa1e19,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
783,783,6030ca5de92028288b4d1f03e942a7d3ea603dc7,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.94779159,-87.68383494,41.94651142,-87.80601999999999,60625,60634,ALBANY PARK,BELMONT CRAGIN
784,784,d680d2231e201055609daa1c27ad8f82741b3c3a,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.87886558,-87.62519214,41.89960211,-87.63330804,60604,60610,LOOP,WEST TOWN
785,785,9f814d4d6ff63739d1b7b082e2d96d7ad2230b05,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.87400538,-87.66351755,41.89960211,-87.63330804,60607,60610,LOOP,WEST TOWN
786,786,8fe4b5be2fad09c1dd9a13753c1bdafe1c767f66,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,41.87400538,-87.66351755,60018,60607,OHARE,LOOP
787,787,882e50f9349fe359238730ba004f1bc9b91292fe,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.89960211,-87.63330804,,,60610,IL,WEST TOWN,
788,788,b45c87f5bc672c0364aadbc55c6dd01c9aac81b1,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.79259236,-87.76961545,,,60638,IL,MIDWAY,
789,789,78620a7a329eec7a93ce65039259f19d8ed60d95,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.87886558,-87.62519214,41.92268628,-87.64948873,60604,60614,LOOP,LOGAN SQUARE
790,790,2d286b2ac55e0340d017f3a426c9fffdf6c10576,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,,,41.92268628,-87.64948873,60666,60614,OHARE,LOGAN SQUARE
791,791,5a01b2950d6ecee6dde9e5a6ffd4b588e37b3973,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.92268628,-87.64948873,41.87400538,-87.66351755,60614,60607,LOGAN SQUARE,LOOP
792,792,d8eb940dbeede03fdbaa7a737f8e975c473d8402,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.94913977,-87.65680391,41.88498719,-87.62099291,60613,60601,,LOOP
793,793,57a9b232e42197ae1915d02f9bb0aee6ccd00daa,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.89960211,-87.63330804,41.90120699,-87.67635599,60610,60622,WEST TOWN,WEST TOWN
794,794,14bb57043ec063531022f09ecef1a0fc90dfa1c6,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.89960211,-87.63330804,41.92268628,-87.64948873,60610,60614,WEST TOWN,LOGAN SQUARE
795,795,d4421ebe103368d2cad1f3064cfc8af90783edac,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.6738199,-87.63573978,41.81294894,-87.61785968,60628,60653,WASHINGTON HEIGHTS,KENWOOD
796,796,5df4a51c0a87aadbd42167725b75819095cc7643,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.77719626,-87.64249753,41.80891628,-87.59618334,60621,60637,WASHINGTON PARK,WOODLAWN
797,797,394c586340904743eb0040ee7d690d73144a17e2,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.97907082,-87.90303966,41.97907082,-87.90303966,60666,60666,OHARE,OHARE
798,798,2aad74ee5ca731c0e3718235b6ce99fc99124148,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
799,799,8661c130858d568c64a4a73962cad6c3a209f8df,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.74020576,-87.61596952,41.70658788,-87.62336651,60619,60628,AVALON PARK,WASHINGTON HEIGHTS
800,800,c8c45c0bcb4e3de90ea275bdbbbb7f60a64ccd2b,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,,,,,60666,IL,OHARE,
801,801,71a124cc360d01776a4e44ed15f008eae27ad70e,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
802,802,8e84d4982b481b4d31a1c1998d5a482ef769a3fb,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,41.80891628,-87.59618334,60018,60637,OHARE,WOODLAWN
803,803,c6a0eddd99e106b7428fd9408e3c3109434dc032,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.89915561,-87.62621053,41.89250778,-87.62621491,60611,60611,,
804,804,4b30d67ecac76d3a4422ee009143ea055d96f852,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.88099447,-87.63274649,41.89092203,-87.61886836,60603,60611,LOOP,
805,805,35a5a3f2807cad9b10fc1990206a419b8c8ab744,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,41.84924675,-87.6241353,60666,60616,OHARE,ARMOUR SQUARE
806,806,f4b149747e99e6935595d4bb2a25524a6ee8541f,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
807,807,556811d6e2c3333158ede23517c1b0f85378d780,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.97907082,-87.90303966,41.98277501,-87.8773054,60666,60666,OHARE,OHARE
808,808,5b859061a0ede88c4a996ac2f75904490106ab02,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,41.87886558,-87.62519214,60018,60604,OHARE,LOOP
809,809,44db30c2ffc52c0651e7163c0e54bf4615bed14f,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,,,,,60666,IL,OHARE,
810,810,08f3fb0a72b0a1efee517c83d986d4fe63d0fd58,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.9386662,-87.71121059,41.9442266,-87.65599818,60618,60657,AVONDALE,LAKEVIEW
811,811,82df6fc1344034a97b14012b8b7f9284efac39db,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.9386662,-87.71121059,41.9386662,-87.71121059,60618,60618,AVONDALE,AVONDALE
812,812,bc437b0b5774ee1fbdae7c578eb4653457d160bf,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.78599852,-87.75093429,41.88099447,-87.63274649,60638,60603,MIDWAY,LOOP
813,813,a0d7d1cb7c8057901759a98fc1ec0501cb15daf7,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.92268628,-87.64948873,,,60614,IL,LOGAN SQUARE,
814,814,6749dd7e4d4fb451f9f3e2117330a03e7c407de9,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,,,,,60666,IL,OHARE,
815,815,005ff77d38dfb735e0582af2c66476491a1ad013,2021-10-31T21:45:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,41.84924675,-87.6241353,60666,60616,OHARE,ARMOUR SQUARE
816,816,230a681748ff68f63715203aa30b3c7ca5730654,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.87886558,-87.62519214,41.87886558,-87.62519214,60604,60604,LOOP,LOOP
817,817,c0d7c813f19f4760c8f9293b8046878b8612fe30,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.98026432,-87.91362459999999,41.89960211,-87.63330804,60018,60610,OHARE,WEST TOWN
818,818,0cff4c2fbd19cf59c1d84c28b03b3608b5ad098e,2021-10-31T21:45:00.000,2021-10-31T21:45:00.000,41.89960211,-87.63330804,41.92268628,-87.64948873,60610,60614,WEST TOWN,LOGAN SQUARE
819,819,75eba9f3de9169ee54accf560615ae55d8bcf3b5,2021-10-31T21:45:00.000,2021-10-31T22:00:00.000,41.79259236,-87.76961545,41.80891628,-87.59618334,60638,60637,MIDWAY,WOODLAWN
